f,T,b,mu_real,mu_imag,h_offset
125000,70.0,0.1212108348965778,4614.595332011735,492.7707528637128,0.0
125000,70.0,0.154022913028553,4683.0675125449,639.7902271151158,0.0
125000,70.0,0.1913075229148861,4748.33139953887,785.2827108610637,0.0
158000,70.0,0.0122472053541748,4074.285927946789,97.55726040066394,0.0
158000,70.0,0.0122564247076656,4098.127254476679,93.3202362577142,0.0
158000,70.0,0.0154468797302058,4121.850561006777,115.4595512749518,0.0
158000,70.0,0.0195919239290763,4158.158190891362,138.9747141124464,0.0
158000,70.0,0.0246111298004509,4187.389830789495,169.54317996004897,0.0
158000,70.0,0.0311153797818754,4247.781778769711,201.9453495423963,0.0
158000,70.0,0.0389180282702807,4313.383543776825,225.22388745786915,0.0
158000,70.0,0.049302893978506,4361.832084917082,266.466087317922,0.0
158000,70.0,0.0622809478331435,4415.543341146923,351.7716801208084,0.0
158000,70.0,0.0771112670246527,4486.205590360305,421.1365599068847,0.0
158000,70.0,0.0968807726874923,4592.908972986535,521.8255535988176,0.0
158000,70.0,0.1223347888273505,4621.81850499383,649.5187741462398,0.0
158000,70.0,0.1541626649911291,4710.540431160242,810.6126912352021,0.0
199000,70.0,0.0123670383312596,4171.00917959936,169.24861041658667,0.0
199000,70.0,0.012679335808195,4180.335237404972,178.3502816861305,0.0
199000,70.0,0.0154772484095136,4193.573490444463,193.6827650125425,0.0
199000,70.0,0.0194641380065085,4205.077954268359,227.3459952756329,0.0
199000,70.0,0.0246083603341693,4281.813495377841,266.1756323289844,0.0
199000,70.0,0.031007553340114,4338.788845882496,302.9726552366977,0.0
199000,70.0,0.0391290469050596,4405.203831721905,346.2031135150439,0.0
199000,70.0,0.0494728928961851,4421.36292247077,432.1436319373725,0.0
199000,70.0,0.0611221368467323,4472.603632477658,497.4755944586182,0.0
199000,70.0,0.0771348653998569,4538.537208253221,592.5074171028285,0.0
199000,70.0,0.0971518013480113,4611.619312786594,720.8103577387591,0.0
199000,70.0,0.1224525008153133,4652.1390775788,868.0276562244127,0.0
251000,70.0,0.0123268716396492,4291.807799639094,339.95661338508546,0.0
251000,70.0,0.0130206144133948,4315.498427395984,349.0515516985226,0.0
251000,70.0,0.0155274159942847,4270.498004557062,349.36250120225446,0.0
251000,70.0,0.0195893978548558,4322.639241097353,380.18143616254497,0.0
251000,70.0,0.0246665872897773,4382.401081123001,429.2800732713158,0.0
251000,70.0,0.0310637593731057,4430.068446041587,483.0391782584868,0.0
251000,70.0,0.0391411926369538,4464.359104549717,575.8323276473723,0.0
251000,70.0,0.0486865223303255,4514.490562047109,657.6005354467875,0.0
251000,70.0,0.061166663886152,4539.119990508231,746.4125221096062,0.0
251000,70.0,0.0775082700409445,4565.990266366622,871.5592059599551,0.0
251000,70.0,0.0980044902689632,4645.59938799962,1030.1391560573172,0.0
316000,70.0,0.0122669975159941,4374.620912153313,585.7623231838454,0.0
316000,70.0,0.0132645067586282,4439.030212507258,584.2364572025431,0.0
316000,70.0,0.015464220637719,4414.161370550336,608.9399156521016,0.0
316000,70.0,0.0195260560962644,4478.144102015884,672.0037584277168,0.0
316000,70.0,0.0246178070887181,4516.186025198819,734.2443912429196,0.0
316000,70.0,0.0310273079810512,4524.3342828891655,834.7177527419354,0.0
316000,70.0,0.0387612711117368,4587.27224747913,910.7564802286386,0.0
316000,70.0,0.0485772222185481,4585.500039214994,994.5005544441678,0.0
