f,T,eps_real,eps_imag
390329.0,60,109755.15497898817,103474.69101929977
393608.0,60,109587.58385199695,102872.88412129946
396915.0,60,109426.45838388031,102291.33677909149
400250.0,60,109265.5776700719,101722.5748161119
403613.0,60,109106.5796455133,101136.07252348108
407003.0,60,108953.14301215093,100555.26364974336
410423.0,60,108792.17423561163,99988.73150096637
413871.0,60,108621.31315416851,99425.72921831849
417348.0,60,108467.63312977756,98865.57243557154
420854.0,60,108310.34552067857,98308.03981146106
424390.0,60,108159.07092854496,97771.74730819014
427955.0,60,107993.5311350034,97218.36019693846
431551.0,60,107828.8285654485,96685.42868255194
435176.0,60,107681.46802806765,96140.79129565881
438832.0,60,107513.27217846496,95621.98796303757
442519.0,60,107362.7322572964,95088.12227710798
446237.0,60,107202.37141089611,94564.15627222115
449986.0,60,107040.86207194268,94055.24005304587
453766.0,60,106885.85153439242,93540.18969417394
457579.0,60,106722.23721939953,93032.51942142905
461423.0,60,106553.32833307382,92531.07771662754
465299.0,60,106406.57097614506,92030.62802268245
469209.0,60,106253.11600582724,91538.67909512408
473151.0,60,106074.62326758823,91047.73172478644
